recorded_date,line_name,shift_name,recorded_hour,day_of_week,week_of_year,month,is_weekend,shift_num,line_encoded,total_output,total_pass,total_reject,reject_rate,pass_rate,downtime_rate,avg_sec_per_unit,availability,perfomance,quality,total_downtime_seconds,downtime_count,troughput,oee_line,total_output,total_reject,efficiency
2026-07-24,Line C,Shift 2,14,4,30,7,0,2,2,871,2,0,0.0,0.002296211251435132,0.0,33.0654420206659,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,871,0,0.5208
2026-07-25,Line C,Shift 3,22,5,30,7,1,3,2,844,3,0,0.0,0.0035545023696682463,0.0,34.12322274881517,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,844,0,0.6043
2026-07-24,Line C,Shift 1,6,4,30,7,0,1,2,719,1,1,0.0013908205841446453,0.0013908205841446453,0.0,40.055632823365784,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,719,1,0.1671
2026-07-24,Line C,Shift 2,14,4,30,7,0,2,2,899,6,0,0.0,0.006674082313681869,0.0,32.03559510567297,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,899,0,0.5229
2026-07-25,Line C,Shift 3,22,5,30,7,1,3,2,714,2,0,0.0,0.0028011204481792717,0.1740625,40.33613445378151,0.9691514450867051,0.6074329479768786,0.9537063583815029,5013,1,98.41479768786127,0.5575803468208093,714,0,0.7135
2026-07-24,Line C,Shift 1,6,4,30,7,0,1,2,1050,3,0,0.0,0.002857142857142857,0.035,27.428571428571427,0.9558448863636364,0.7807528409090909,0.9775556818181819,1008,1,130.69335227272725,0.7297176136363636,1050,0,0.3358
2026-07-24,Line C,Shift 2,14,4,30,7,0,2,2,1050,3,0,0.0,0.002857142857142857,0.045625,27.428571428571427,0.959408,0.7887599999999999,0.9514285714285714,1314,1,129.8790857142857,0.7162628571428572,1050,0,0.9544
2026-07-25,Line C,Shift 3,22,5,30,7,1,3,2,1050,7,0,0.0,0.006666666666666667,0.0,27.428571428571427,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,1050,0,0.6501
2026-07-24,Line D,Shift 1,6,4,30,7,0,1,3,589,4,0,0.0,0.006791171477079796,0.0,48.89643463497453,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,589,0,0.2211
2026-07-24,Line D,Shift 2,14,4,30,7,0,2,3,685,4,1,0.00145985401459854,0.00583941605839416,0.0,42.043795620437955,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,685,1,0.3712
2026-07-25,Line D,Shift 3,22,5,30,7,1,3,3,534,6,1,0.0018726591760299626,0.011235955056179775,0.0,53.93258426966292,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,534,1,0.27
2026-07-24,Line D,Shift 1,6,4,30,7,0,1,3,872,4,0,0.0,0.0045871559633027525,0.0648611111111111,33.027522935779814,0.9577932203389831,0.7727412429378532,0.9548954802259887,1868,1,124.61988700564973,0.7059016949152542,872,0,0.9351
2026-07-24,Line D,Shift 2,14,4,30,7,0,2,3,651,2,1,0.0015360983102918587,0.0030721966205837174,0.042916666666666665,44.23963133640553,0.9601118644067796,0.7691152542372881,0.9529186440677966,1236,1,124.07531073446329,0.701254802259887,651,1,0.2686
2026-07-25,Line D,Shift 3,22,5,30,7,1,3,3,962,3,0,0.0,0.0031185031185031187,0.0,29.93762993762994,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0,125.79796511627907,0.7229529069767442,962,0,0.4586
2026-07-24,Line D,Shift 1,6,4,30,7,0,1,3,944,6,0,0.0,0.006355932203389831,0.06649305555555556,30.508474576271187,0.970548275862069,0.7340936781609195,0.969635632183908,1915,1,116.3509195402299,0.6886327586206897,944,0,0.9335
2026-07-24,Line D,Shift 2,14,4,30,7,0,2,3,913,2,0,0.0,0.002190580503833516,0.03913194444444444,31.54435925520263,0.9679265536723164,0.677564406779661,0.9646892655367232,1127,1,115.43598870056496,0.6333661016949153,913,0,0.9609
2026-07-25,Line D,Shift 3,22,5,30,7,1,3,3,751,4,0,0.0,0.005326231691078562,0.0,38.348868175765645,0.9663485875706215,0.7424570621468926,0.9622666666666667,0,0,115.46514124293786,0.6876158192090396,751,0,0.363
2026-07-25,Line A,Shift 2,14,5,30,7,1,2,0,1050,5,0,0.0,0.004761904761904762,0.0,27.428571428571427,0.9732103448275863,0.7720936781609196,0.9673367816091953,0,0,126.53528735632183,0.7261856321839081,1050,0,0.6938
2026-07-26,Line A,Shift 3,22,6,30,7,1,3,0,916,5,0,0.0,0.0054585152838427945,0.0,31.441048034934497,0.9726114285714286,0.7704497142857143,0.9543937142857143,0,0,128.15182857142858,0.7158011428571428,916,0,1.0
2026-07-25,Line A,Shift 1,6,5,30,7,1,1,0,765,5,0,0.0,0.006535947712418301,0.0,37.64705882352941,0.9579948863636364,0.6420017045454546,0.9496204545454545,0,0,99.07823863636364,0.5804988636363636,765,0,0.5772
2026-07-25,Line A,Shift 2,14,5,30,7,1,2,0,802,6,0,0.0,0.007481296758104738,0.0,35.910224438902745,0.9595845714285715,0.6536731428571428,0.9767611428571429,0,0,99.8704,0.6098668571428572,802,0,0.6722
2026-07-26,Line A,Shift 3,22,6,30,7,1,3,0,834,4,0,0.0,0.004796163069544364,0.20520833333333333,34.53237410071942,0.960858757062147,0.6334305084745763,0.9482943502824858,5910,1,98.41564971751413,0.5724553672316385,834,0,0.7948
2026-07-25,Line A,Shift 1,6,5,30,7,1,1,0,922,3,0,0.0,0.0032537960954446853,0.0,31.23644251626898,0.9711568965517242,0.7715344827586208,0.9542132183908045,0,0,121.96528735632184,0.7152005747126438,922,0,0.6294
2026-07-25,Line A,Shift 2,14,5,30,7,1,2,0,857,6,0,0.0,0.007001166861143524,0.0,33.605600933488915,0.9698011363636364,0.75509375,0.9680863636363636,0,0,121.75488636363637,0.7072284090909091,857,0,0.2532
2026-07-26,Line A,Shift 3,22,6,30,7,1,3,0,803,5,0,0.0,0.0062266500622665,0.0,35.865504358655045,0.9699949438202247,0.7404140449438202,0.9610904494382022,0,0,120.81398876404494,0.695426404494382,803,0,1.0
2026-07-25,Line B,Shift 1,6,5,30,7,1,1,1,877,6,0,0.0,0.0068415051311288486,0.0,32.839224629418474,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,877,0,0.2664
2026-07-25,Line B,Shift 2,14,5,30,7,1,2,1,885,1,1,0.0011299435028248588,0.0011299435028248588,0.0,32.54237288135593,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,885,1,0.3268
2026-07-26,Line B,Shift 3,22,6,30,7,1,3,1,818,4,0,0.0,0.004889975550122249,0.0,35.2078239608802,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0,108.73803370786516,0.608338202247191,818,0,0.261
2026-07-25,Line B,Shift 2,14,5,30,7,1,2,1,671,6,0,0.0,0.00894187779433681,0.07215277777777777,42.92101341281669,0.9614744318181819,0.6564625000000001,0.9428977272727272,2078,1,95.71289772727273,0.5940198863636363,671,0,0.7919
2026-07-26,Line B,Shift 3,22,6,30,7,1,3,1,823,5,0,0.0,0.006075334143377886,0.0,34.993924665856625,0.9596569832402235,0.6435245810055866,0.9638513966480448,0,0,95.2254189944134,0.5946603351955307,823,0,0.9364
2026-07-25,Line B,Shift 1,6,5,30,7,1,1,1,1050,5,0,0.0,0.004761904761904762,0.0,27.428571428571427,0.9657640000000001,0.7633297142857142,0.9598091428571428,0,0,127.83445714285713,0.7084662857142857,1050,0,0.6767
2026-07-25,Line B,Shift 2,14,5,30,7,1,2,1,1050,5,0,0.0,0.004761904761904762,0.0,27.428571428571427,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0,127.4880790960452,0.7118265536723164,1050,0,0.3963
2026-07-26,Line B,Shift 3,22,6,30,7,1,3,1,1050,4,0,0.0,0.0038095238095238095,0.0,27.428571428571427,0.9595553072625699,0.7858726256983241,0.9731631284916201,0,0,128.4187150837989,0.7342351955307262,1050,0,0.4692
2026-07-25,Line C,Shift 1,6,5,30,7,1,1,2,947,5,0,0.0,0.005279831045406547,0.0,30.41182682154171,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0,126.56880681818183,0.7208255681818182,947,0,1.0
2026-07-25,Line C,Shift 2,14,5,30,7,1,2,2,919,2,0,0.0,0.002176278563656148,0.0,31.338411316648532,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,919,0,1.0
2026-07-26,Line C,Shift 3,22,6,30,7,1,3,2,883,5,0,0.0,0.0056625141562853904,0.06826388888888889,32.61608154020385,0.9660954545454546,0.7738732954545454,0.9695846590909091,1966,1,125.31721590909092,0.7257812499999999,883,0,0.9317
2026-07-25,Line C,Shift 1,6,5,30,7,1,1,2,694,3,0,0.0,0.004322766570605188,0.09958333333333333,41.4985590778098,0.9734926553672316,0.6269056497175142,0.9553672316384181,2868,1,97.6635593220339,0.5813502824858757,694,0,0.3588
2026-07-25,Line C,Shift 2,14,5,30,7,1,2,2,761,3,2,0.002628120893561104,0.003942181340341655,0.1490625,37.844940867279895,0.9717162921348315,0.6548410112359551,0.9551494382022473,4293,1,97.9258988764045,0.6051241573033708,761,2,0.5105
2026-07-25,Line C,Shift 1,6,5,30,7,1,1,2,977,3,0,0.0,0.0030706243602865915,0.0,29.47799385875128,0.9558448863636364,0.7807528409090909,0.9775556818181819,0,0,130.69335227272725,0.7297176136363636,977,0,0.9855
2026-07-26,Line C,Shift 3,22,6,30,7,1,3,2,1050,3,0,0.0,0.002857142857142857,0.19694444444444445,27.428571428571427,0.9592327485380117,0.7542111111111112,0.9711321637426901,5672,1,130.86356725146197,0.7041649122807018,1050,0,0.8031
2026-07-25,Line D,Shift 1,6,5,30,7,1,1,3,725,5,0,0.0,0.006896551724137931,0.0,39.724137931034484,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,725,0,0.6887
2026-07-25,Line D,Shift 2,14,5,30,7,1,2,3,796,2,0,0.0,0.002512562814070352,0.0,36.18090452261306,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,796,0,0.846
2026-07-26,Line D,Shift 3,22,6,30,7,1,3,3,789,2,0,0.0,0.0025348542458808617,0.0,36.50190114068441,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,789,0,0.9983
2026-07-25,Line D,Shift 1,6,5,30,7,1,1,3,989,5,1,0.0010111223458038423,0.005055611729019211,0.0,29.120323559150656,0.9577932203389831,0.7727412429378532,0.9548954802259887,0,0,124.61988700564973,0.7059016949152542,989,1,0.8333
2026-07-25,Line D,Shift 2,14,5,30,7,1,2,3,765,5,0,0.0,0.006535947712418301,0.0,37.64705882352941,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0,124.07531073446329,0.701254802259887,765,0,0.4895
2026-07-26,Line D,Shift 3,22,6,30,7,1,3,3,825,6,1,0.0012121212121212121,0.007272727272727273,0.0,34.90909090909091,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0,125.79796511627907,0.7229529069767442,825,1,0.8571
2026-07-25,Line D,Shift 1,6,5,30,7,1,1,3,804,5,0,0.0,0.006218905472636816,0.0,35.82089552238806,0.970548275862069,0.7340936781609195,0.969635632183908,0,0,116.3509195402299,0.6886327586206897,804,0,0.4188
2026-07-25,Line D,Shift 2,14,5,30,7,1,2,3,686,3,0,0.0,0.004373177842565598,0.0,41.98250728862974,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0,115.43598870056496,0.6333661016949153,686,0,0.6143
2026-07-26,Line D,Shift 3,22,6,30,7,1,3,3,845,3,0,0.0,0.0035502958579881655,0.0,34.082840236686394,0.9663485875706215,0.7424570621468926,0.9622666666666667,0,0,115.46514124293786,0.6876158192090396,845,0,0.7115
2026-07-26,Line A,Shift 1,6,6,30,7,1,1,0,981,5,0,0.0,0.0050968399592252805,0.0,29.357798165137616,0.9714869318181818,0.7811892045454545,0.9603221590909091,0,0,126.66471590909092,0.7268857954545455,981,0,0.8785
2026-07-26,Line A,Shift 2,14,6,30,7,1,2,0,741,2,0,0.0,0.002699055330634278,0.0,38.8663967611336,0.9732103448275863,0.7720936781609196,0.9673367816091953,0,0,126.53528735632183,0.7261856321839081,741,0,0.3705
2026-07-27,Line A,Shift 3,22,0,31,7,0,3,0,942,4,0,0.0,0.004246284501061571,0.10211805555555556,30.573248407643312,0.9726114285714286,0.7704497142857143,0.9543937142857143,2941,1,128.15182857142858,0.7158011428571428,942,0,0.3438
2026-07-26,Line A,Shift 1,6,6,30,7,1,1,0,720,4,0,0.0,0.005555555555555556,0.1590625,40.0,0.9579948863636364,0.6420017045454546,0.9496204545454545,4581,1,99.07823863636364,0.5804988636363636,720,0,0.7495
2026-07-26,Line A,Shift 2,14,6,30,7,1,2,0,747,5,0,0.0,0.006693440428380187,0.2104513888888889,38.55421686746988,0.9595845714285715,0.6536731428571428,0.9767611428571429,6061,1,99.8704,0.6098668571428572,747,0,0.7895
2026-07-26,Line A,Shift 1,6,6,30,7,1,1,0,777,5,0,0.0,0.006435006435006435,0.0,37.06563706563706,0.9711568965517242,0.7715344827586208,0.9542132183908045,0,0,121.96528735632184,0.7152005747126438,777,0,0.7538
2026-07-26,Line A,Shift 2,14,6,30,7,1,2,0,946,2,0,0.0,0.0021141649048625794,0.0,30.443974630021142,0.9698011363636364,0.75509375,0.9680863636363636,0,0,121.75488636363637,0.7072284090909091,946,0,1.0
2026-07-27,Line A,Shift 3,22,0,31,7,0,3,0,805,3,0,0.0,0.0037267080745341614,0.022118055555555554,35.77639751552795,0.9699949438202247,0.7404140449438202,0.9610904494382022,637,1,120.81398876404494,0.695426404494382,805,0,0.9779
2026-07-26,Line B,Shift 1,6,6,30,7,1,1,1,907,3,1,0.0011025358324145535,0.0033076074972436605,0.0,31.75303197353914,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,907,1,0.5027
2026-07-26,Line B,Shift 2,14,6,30,7,1,2,1,934,2,0,0.0,0.0021413276231263384,0.0,30.83511777301927,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,934,0,0.8286
2026-07-27,Line B,Shift 3,22,0,31,7,0,3,1,688,6,0,0.0,0.00872093023255814,0.0,41.86046511627907,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0,108.73803370786516,0.608338202247191,688,0,0.8731
2026-07-26,Line B,Shift 1,6,6,30,7,1,1,1,737,3,0,0.0,0.004070556309362279,0.0,39.07734056987788,0.9605514124293785,0.6269536723163842,0.9538604519774012,0,0,94.99734463276836,0.5716604519774011,737,0,0.3703
2026-07-27,Line B,Shift 3,22,0,31,7,0,3,1,632,4,0,0.0,0.006329113924050633,0.0,45.56962025316456,0.9596569832402235,0.6435245810055866,0.9638513966480448,0,0,95.2254189944134,0.5946603351955307,632,0,0.393
2026-07-26,Line B,Shift 1,6,6,30,7,1,1,1,1050,4,0,0.0,0.0038095238095238095,0.0,27.428571428571427,0.9657640000000001,0.7633297142857142,0.9598091428571428,0,0,127.83445714285713,0.7084662857142857,1050,0,0.4929
2026-07-26,Line B,Shift 2,14,6,30,7,1,2,1,1050,3,0,0.0,0.002857142857142857,0.0,27.428571428571427,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0,127.4880790960452,0.7118265536723164,1050,0,1.0
2026-07-27,Line B,Shift 3,22,0,31,7,0,3,1,1050,5,0,0.0,0.004761904761904762,0.2376388888888889,27.428571428571427,0.9595553072625699,0.7858726256983241,0.9731631284916201,6844,1,128.4187150837989,0.7342351955307262,1050,0,0.4175
2026-07-26,Line C,Shift 1,6,6,30,7,1,1,2,1050,4,0,0.0,0.0038095238095238095,0.058298611111111114,27.428571428571427,0.9684011363636364,0.7713215909090909,0.9683693181818182,1679,1,126.56880681818183,0.7208255681818182,1050,0,0.9417
2026-07-26,Line C,Shift 2,14,6,30,7,1,2,2,1034,5,0,0.0,0.004835589941972921,0.11159722222222222,27.852998065764023,0.9675180790960451,0.7758463276836158,0.9586621468926554,3214,1,125.83853107344632,0.7159553672316384,1034,0,0.8884
2026-07-27,Line C,Shift 3,22,0,31,7,0,3,2,1050,7,0,0.0,0.006666666666666667,0.0,27.428571428571427,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,1050,0,1.0
2026-07-26,Line C,Shift 1,6,6,30,7,1,1,2,894,5,1,0.0011185682326621924,0.005592841163310962,0.0,32.214765100671144,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,894,1,0.2137
2026-07-26,Line C,Shift 2,14,6,30,7,1,2,2,769,3,0,0.0,0.0039011703511053317,0.0,37.45123537061119,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,769,0,0.949
2026-07-27,Line C,Shift 3,22,0,31,7,0,3,2,848,4,0,0.0,0.0047169811320754715,0.0,33.9622641509434,0.9691514450867051,0.6074329479768786,0.9537063583815029,0,0,98.41479768786127,0.5575803468208093,848,0,0.5821
2026-07-26,Line C,Shift 1,6,6,30,7,1,1,2,918,4,0,0.0,0.004357298474945534,0.09875,31.372549019607842,0.9558448863636364,0.7807528409090909,0.9775556818181819,2844,1,130.69335227272725,0.7297176136363636,918,0,0.6983
2026-07-26,Line C,Shift 2,14,6,30,7,1,2,2,1050,2,0,0.0,0.0019047619047619048,0.27447916666666666,27.428571428571427,0.959408,0.7887599999999999,0.9514285714285714,7905,1,129.8790857142857,0.7162628571428572,1050,0,0.556
2026-07-27,Line C,Shift 3,22,0,31,7,0,3,2,978,6,0,0.0,0.006134969325153374,0.0,29.447852760736197,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,978,0,0.8632
2026-07-26,Line D,Shift 1,6,6,30,7,1,1,3,745,6,0,0.0,0.008053691275167786,0.0,38.65771812080537,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,745,0,0.9287
2026-07-26,Line D,Shift 2,14,6,30,7,1,2,3,707,3,0,0.0,0.004243281471004243,0.0,40.735502121640735,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,707,0,0.5349
2026-07-26,Line D,Shift 1,6,6,30,7,1,1,3,923,6,0,0.0,0.0065005417118093175,0.0,31.202600216684722,0.9577932203389831,0.7727412429378532,0.9548954802259887,0,0,124.61988700564973,0.7059016949152542,923,0,0.8435
2026-07-26,Line D,Shift 2,14,6,30,7,1,2,3,1036,4,0,0.0,0.003861003861003861,0.0,27.7992277992278,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0,124.07531073446329,0.701254802259887,1036,0,0.3338
2026-07-27,Line D,Shift 3,22,0,31,7,0,3,3,1050,5,0,0.0,0.004761904761904762,0.031145833333333334,27.428571428571427,0.9582296511627908,0.8025308139534885,0.9455558139534884,897,1,125.79796511627907,0.7229529069767442,1050,0,0.8626
2026-07-26,Line D,Shift 1,6,6,30,7,1,1,3,827,3,0,0.0,0.0036275695284159614,0.0,34.82466747279323,0.970548275862069,0.7340936781609195,0.969635632183908,0,0,116.3509195402299,0.6886327586206897,827,0,0.9749
2026-07-26,Line D,Shift 2,14,6,30,7,1,2,3,943,4,0,0.0,0.0042417815482502655,0.0,30.54082714740191,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0,115.43598870056496,0.6333661016949153,943,0,0.4175
2026-07-27,Line A,Shift 1,6,0,31,7,0,1,0,954,6,0,0.0,0.006289308176100629,0.04635416666666667,30.18867924528302,0.9714869318181818,0.7811892045454545,0.9603221590909091,1335,1,126.66471590909092,0.7268857954545455,954,0,0.4124
2026-07-27,Line A,Shift 2,14,0,31,7,0,2,0,914,4,1,0.0010940919037199124,0.00437636761487965,0.06413194444444445,31.50984682713348,0.9732103448275863,0.7720936781609196,0.9673367816091953,1847,1,126.53528735632183,0.7261856321839081,914,1,0.5383
2026-07-28,Line A,Shift 3,22,1,31,7,0,3,0,1040,2,0,0.0,0.0019230769230769232,0.0,27.692307692307693,0.9726114285714286,0.7704497142857143,0.9543937142857143,0,0,128.15182857142858,0.7158011428571428,1040,0,0.6941
2026-07-27,Line A,Shift 1,6,0,31,7,0,1,0,876,4,0,0.0,0.0045662100456621,0.0,32.87671232876713,0.9579948863636364,0.6420017045454546,0.9496204545454545,0,0,99.07823863636364,0.5804988636363636,876,0,1.0
2026-07-27,Line A,Shift 2,14,0,31,7,0,2,0,697,3,0,0.0,0.00430416068866571,0.0,41.31994261119082,0.9595845714285715,0.6536731428571428,0.9767611428571429,0,0,99.8704,0.6098668571428572,697,0,0.7706
2026-07-28,Line A,Shift 3,22,1,31,7,0,3,0,714,3,0,0.0,0.004201680672268907,0.07875,40.33613445378151,0.960858757062147,0.6334305084745763,0.9482943502824858,2268,1,98.41564971751413,0.5724553672316385,714,0,0.4118
2026-07-27,Line A,Shift 1,6,0,31,7,0,1,0,878,2,1,0.0011389521640091116,0.002277904328018223,0.027743055555555556,32.80182232346242,0.9711568965517242,0.7715344827586208,0.9542132183908045,799,1,121.96528735632184,0.7152005747126438,878,1,0.2813
2026-07-27,Line A,Shift 2,14,0,31,7,0,2,0,1012,5,0,0.0,0.004940711462450593,0.025902777777777778,28.458498023715414,0.9698011363636364,0.75509375,0.9680863636363636,746,1,121.75488636363637,0.7072284090909091,1012,0,0.7608
2026-07-28,Line A,Shift 3,22,1,31,7,0,3,0,942,6,0,0.0,0.006369426751592357,0.0,30.573248407643312,0.9699949438202247,0.7404140449438202,0.9610904494382022,0,0,120.81398876404494,0.695426404494382,942,0,1.0
2026-07-27,Line B,Shift 1,6,0,31,7,0,1,1,1036,4,0,0.0,0.003861003861003861,0.0,27.7992277992278,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0,111.89562500000001,0.6606835227272727,1036,0,0.7917
2026-07-27,Line B,Shift 2,14,0,31,7,0,2,1,1040,5,0,0.0,0.004807692307692308,0.0,27.692307692307693,0.970316384180791,0.7160909604519774,0.958379661016949,0,0,111.57118644067796,0.6649429378531073,1040,0,1.0
2026-07-28,Line B,Shift 3,22,1,31,7,0,3,1,836,4,0,0.0,0.004784688995215311,0.025451388888888888,34.44976076555024,0.9707780898876404,0.6486887640449438,0.9695876404494382,733,1,108.73803370786516,0.608338202247191,836,0,0.7089
2026-07-27,Line B,Shift 1,6,0,31,7,0,1,1,795,6,0,0.0,0.007547169811320755,0.0,36.22641509433962,0.9605514124293785,0.6269536723163842,0.9538604519774012,0,0,94.99734463276836,0.5716604519774011,795,0,0.5877
2026-07-27,Line B,Shift 2,14,0,31,7,0,2,1,620,2,0,0.0,0.0032258064516129032,0.0,46.45161290322581,0.9614744318181819,0.6564625000000001,0.9428977272727272,0,0,95.71289772727273,0.5940198863636363,620,0,0.3552
2026-07-28,Line B,Shift 3,22,1,31,7,0,3,1,741,3,0,0.0,0.004048582995951417,0.0,38.8663967611336,0.9596569832402235,0.6435245810055866,0.9638513966480448,0,0,95.2254189944134,0.5946603351955307,741,0,0.7472
2026-07-27,Line B,Shift 1,6,0,31,7,0,1,1,973,2,0,0.0,0.0020554984583761563,0.08940972222222222,29.59917780061665,0.9657640000000001,0.7633297142857142,0.9598091428571428,2575,1,127.83445714285713,0.7084662857142857,973,0,0.771
2026-07-27,Line B,Shift 2,14,0,31,7,0,2,1,1039,2,1,0.0009624639076034649,0.0019249278152069298,0.16743055555555555,27.71896053897979,0.961093220338983,0.7580553672316385,0.9796604519774011,4822,1,127.4880790960452,0.7118265536723164,1039,1,0.5551
2026-07-28,Line B,Shift 3,22,1,31,7,0,3,1,1015,1,0,0.0,0.0009852216748768472,0.0,28.374384236453203,0.9595553072625699,0.7858726256983241,0.9731631284916201,0,0,128.4187150837989,0.7342351955307262,1015,0,1.0
2026-07-27,Line C,Shift 1,6,0,31,7,0,1,2,985,3,0,0.0,0.003045685279187817,0.0,29.238578680203045,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0,126.56880681818183,0.7208255681818182,985,0,1.0
2026-07-27,Line C,Shift 2,14,0,31,7,0,2,2,1002,2,0,0.0,0.001996007984031936,0.0,28.74251497005988,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0,125.83853107344632,0.7159553672316384,1002,0,0.9446
2026-07-28,Line C,Shift 3,22,1,31,7,0,3,2,1007,3,0,0.0,0.0029791459781529296,0.0,28.599801390268123,0.9660954545454546,0.7738732954545454,0.9695846590909091,0,0,125.31721590909092,0.7257812499999999,1007,0,1.0
2026-07-27,Line C,Shift 1,6,0,31,7,0,1,2,695,3,0,0.0,0.004316546762589928,0.0,41.43884892086331,0.9734926553672316,0.6269056497175142,0.9553672316384181,0,0,97.6635593220339,0.5813502824858757,695,0,0.6443
2026-07-27,Line C,Shift 2,14,0,31,7,0,2,2,831,5,0,0.0,0.006016847172081829,0.0,34.65703971119134,0.9717162921348315,0.6548410112359551,0.9551494382022473,0,0,97.9258988764045,0.6051241573033708,831,0,1.0
2026-07-28,Line C,Shift 3,22,1,31,7,0,3,2,740,3,0,0.0,0.004054054054054054,0.036944444444444446,38.91891891891892,0.9691514450867051,0.6074329479768786,0.9537063583815029,1064,1,98.41479768786127,0.5575803468208093,740,0,0.6624
2026-07-27,Line C,Shift 1,6,0,31,7,0,1,2,840,2,0,0.0,0.002380952380952381,0.0,34.285714285714285,0.9558448863636364,0.7807528409090909,0.9775556818181819,0,0,130.69335227272725,0.7297176136363636,840,0,0.8193
2026-07-27,Line C,Shift 2,14,0,31,7,0,2,2,957,6,0,0.0,0.006269592476489028,0.0,30.094043887147336,0.959408,0.7887599999999999,0.9514285714285714,0,0,129.8790857142857,0.7162628571428572,957,0,0.7962
2026-07-28,Line C,Shift 3,22,1,31,7,0,3,2,1003,5,0,0.0,0.004985044865403789,0.0,28.71385842472582,0.9592327485380117,0.7542111111111112,0.9711321637426901,0,0,130.86356725146197,0.7041649122807018,1003,0,0.9724
2026-07-27,Line D,Shift 1,6,0,31,7,0,1,3,648,2,0,0.0,0.0030864197530864196,0.0,44.44444444444444,0.97625197740113,0.6071683615819209,0.9534841807909605,0,0,88.73045197740113,0.5665514124293786,648,0,0.1895
2026-07-27,Line D,Shift 2,14,0,31,7,0,2,3,606,4,1,0.0016501650165016502,0.006600660066006601,0.0,47.524752475247524,0.9750948863636364,0.5983465909090909,0.9623090909090909,0,0,90.01670454545454,0.5577159090909091,606,1,0.6496
2026-07-28,Line D,Shift 3,22,1,31,7,0,3,3,630,7,0,0.0,0.011111111111111112,0.0,45.714285714285715,0.9761469273743016,0.5908648044692737,0.9510592178770949,0,0,89.68357541899442,0.5472212290502794,630,0,0.695
2026-07-27,Line D,Shift 1,6,0,31,7,0,1,3,887,4,0,0.0,0.004509582863585118,0.05125,32.468996617812856,0.9577932203389831,0.7727412429378532,0.9548954802259887,1476,1,124.61988700564973,0.7059016949152542,887,0,0.4268
2026-07-27,Line D,Shift 2,14,0,31,7,0,2,3,943,2,0,0.0,0.0021208907741251328,0.035729166666666666,30.54082714740191,0.9601118644067796,0.7691152542372881,0.9529186440677966,1029,1,124.07531073446329,0.701254802259887,943,0,0.9643
2026-07-28,Line D,Shift 3,22,1,31,7,0,3,3,1038,4,1,0.0009633911368015414,0.0038535645472061657,0.0,27.745664739884393,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0,125.79796511627907,0.7229529069767442,1038,1,0.6312
