recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,total_output
6,1,27,0,0,4.0,0.005221932114882507,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,766.0
14,1,27,0,0,4.0,0.004962779156327543,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,806.0
22,2,27,0,0,2.0,0.002372479240806643,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,843.0
6,1,27,0,0,5.0,0.0050916496945010185,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,982.0
14,1,27,0,0,1.0,0.0012165450121654502,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,822.0
22,2,27,0,0,2.0,0.0021668472372697724,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,923.0
6,1,27,0,1,3.0,0.0037831021437578815,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,793.0
14,1,27,0,1,3.0,0.0035252643948296123,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,851.0
22,2,27,0,1,6.0,0.007434944237918215,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,807.0
6,1,27,0,1,5.0,0.007751937984496124,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,645.0
14,1,27,0,1,4.0,0.004550625711035267,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,879.0
22,2,27,0,1,2.0,0.0026490066225165563,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,755.0
6,1,27,0,1,5.0,0.004761904761904762,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,2,1050.0
14,1,27,0,1,3.0,0.0029354207436399216,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,2,1022.0
22,2,27,0,1,6.0,0.006211180124223602,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,2,966.0
6,1,27,0,2,2.0,0.002369668246445498,0.053506944328546524,0.9684011363636364,0.7713215909090909,0.9683693181818182,2,844.0
14,1,27,0,2,5.0,0.004916420845624385,0.04548611119389534,0.9675180790960451,0.7758463276836158,0.9586621468926554,2,1017.0
22,2,27,0,2,7.0,0.006979062811565304,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1003.0
6,1,27,0,2,2.0,0.0022988505747126436,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,870.0
14,1,27,0,2,4.0,0.0056022408963585435,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,714.0
22,2,27,0,2,1.0,0.0012165450121654502,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,822.0
6,1,27,0,2,3.0,0.002926829268292683,0.0063541666604578495,0.9558448863636364,0.7807528409090909,0.977555681818182,1,1025.0
14,1,27,0,2,5.0,0.004761904761904762,0.006319444626569748,0.959408,0.7887599999999999,0.9514285714285714,1,1050.0
22,2,27,0,2,6.0,0.006172839506172839,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,972.0
6,1,27,0,3,3.0,0.0037267080745341614,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,805.0
14,1,27,0,3,4.0,0.005361930294906166,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,746.0
22,2,27,0,3,7.0,0.008323424494649227,0.01909722201526165,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,841.0
6,1,27,0,3,5.0,0.006188118811881188,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,808.0
14,1,27,0,3,3.0,0.0034802784222737818,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,862.0
22,2,27,0,3,2.0,0.0019047619047619048,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1050.0
6,1,27,0,3,2.0,0.00267379679144385,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,748.0
14,1,27,0,3,5.0,0.005149330587023687,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,971.0
22,2,27,0,3,2.0,0.0024479804161566705,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,817.0
6,2,27,0,0,5.0,0.005302226935312832,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,943.0
14,2,27,0,0,5.0,0.004761904761904762,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1050.0
22,3,27,0,0,4.0,0.0038095238095238095,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,2,27,0,0,4.0,0.004469273743016759,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,895.0
14,2,27,0,0,2.0,0.00234192037470726,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,854.0
22,3,27,0,0,4.0,0.005383580080753701,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,743.0
6,2,27,0,0,5.0,0.005302226935312832,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,943.0
14,2,27,0,0,5.0,0.0048828125,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,1024.0
22,3,27,0,0,3.0,0.002857142857142857,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1050.0
6,2,27,0,1,1.0,0.0011750881316098707,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,851.0
14,2,27,0,1,3.0,0.003865979381443299,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,776.0
22,3,27,0,1,5.0,0.005733944954128441,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,872.0
6,2,27,0,1,5.0,0.008169934640522876,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,612.0
14,2,27,0,1,5.0,0.006640106241699867,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,753.0
22,3,27,0,1,3.0,0.005681818181818182,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,528.0
6,2,27,0,1,5.0,0.004945598417408506,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,2,1011.0
14,2,27,0,1,5.0,0.005753739930955121,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,2,869.0
22,3,27,0,1,5.0,0.006082725060827251,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,822.0
6,2,27,0,2,4.0,0.00398406374501992,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1004.0
14,2,27,0,2,5.0,0.0050916496945010185,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,982.0
22,3,27,0,2,4.0,0.004514672686230248,0.036249998956918716,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,886.0
6,2,27,0,2,5.0,0.0056753688989784334,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,881.0
14,2,27,0,2,2.0,0.0030257186081694403,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,661.0
22,3,27,0,2,3.0,0.0037593984962406013,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,798.0
6,2,27,0,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,2,27,0,2,3.0,0.002973240832507433,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1009.0
22,3,27,0,2,4.0,0.00404040404040404,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,990.0
6,2,27,0,3,2.0,0.0024875621890547263,0.016249999403953552,0.97625197740113,0.6071683615819209,0.9534841807909604,1,804.0
14,2,27,0,3,3.0,0.004411764705882353,0.02326388843357563,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,680.0
22,3,27,0,3,2.0,0.002797202797202797,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,715.0
6,2,27,0,3,6.0,0.006550218340611353,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,916.0
14,2,27,0,3,3.0,0.0031779661016949155,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,944.0
22,3,27,0,3,4.0,0.004132231404958678,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,968.0
6,2,27,0,3,2.0,0.0019047619047619048,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,1050.0
14,2,27,0,3,3.0,0.0032017075773745998,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,937.0
22,3,27,0,3,3.0,0.003393665158371041,0.029444444924592972,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,884.0
6,3,27,0,0,4.0,0.0038095238095238095,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1050.0
14,3,27,0,0,3.0,0.003215434083601286,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,933.0
22,4,27,0,0,6.0,0.005714285714285714,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,3,27,0,0,5.0,0.007680491551459293,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,651.0
14,3,27,0,0,5.0,0.007173601147776184,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,697.0
22,4,27,0,0,4.0,0.006896551724137931,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,580.0
6,3,27,0,0,2.0,0.0025974025974025974,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,770.0
14,3,27,0,0,2.0,0.0024009603841536613,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,833.0
22,4,27,0,0,7.0,0.0068694798822374874,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1019.0
6,3,27,0,1,3.0,0.00436046511627907,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,688.0
14,3,27,0,1,3.0,0.0036496350364963502,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,822.0
22,4,27,0,1,3.0,0.0033259423503325942,0.10709635447710752,0.9707780898876404,0.6486887640449438,0.9695876404494382,3,902.0
6,3,27,0,1,3.0,0.004608294930875576,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,651.0
14,3,27,0,1,2.0,0.002688172043010753,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,744.0
22,4,27,0,1,4.0,0.00631911532385466,0.043090276420116425,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,633.0
6,3,27,0,1,6.0,0.007926023778071334,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,1,757.0
14,3,27,0,1,4.0,0.0043859649122807015,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,1,912.0
22,4,27,0,1,6.0,0.005714285714285714,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1050.0
6,3,27,0,2,3.0,0.002997002997002997,0.06920138746500015,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,1001.0
14,3,27,0,2,6.0,0.006622516556291391,0.06628472357988358,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,906.0
22,4,27,0,2,4.0,0.0047562425683709865,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,841.0
6,3,27,0,2,2.0,0.0023923444976076554,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,836.0
14,3,27,0,2,6.0,0.007633587786259542,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,786.0
22,4,27,0,2,4.0,0.006006006006006006,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,666.0
6,3,27,0,2,2.0,0.0020470829068577278,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,977.0
14,3,27,0,2,5.0,0.004780114722753346,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1046.0
22,4,27,0,2,3.0,0.0030211480362537764,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,993.0
6,3,27,0,3,4.0,0.005681818181818182,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,704.0
14,3,27,0,3,5.0,0.0075528700906344415,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,662.0
22,4,27,0,3,4.0,0.005943536404160475,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,673.0
6,3,27,0,3,5.0,0.006402048655569782,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,781.0
14,3,27,0,3,6.0,0.0057859209257473485,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1037.0
22,4,27,0,3,4.0,0.003964321110009911,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,1009.0
6,3,27,0,3,2.0,0.0024783147459727386,0.05086805671453476,0.970548275862069,0.7340936781609195,0.969635632183908,1,807.0
14,3,27,0,3,3.0,0.003194888178913738,0.04711805656552315,0.9679265536723164,0.677564406779661,0.9646892655367232,1,939.0
22,4,27,0,3,2.0,0.002512562814070352,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,796.0
6,4,27,0,0,3.0,0.003243243243243243,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,925.0
14,4,27,0,0,3.0,0.0033444816053511705,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,897.0
22,5,27,1,0,3.0,0.0029498525073746312,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1017.0
6,4,27,0,0,5.0,0.00778816199376947,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,642.0
14,4,27,0,0,1.0,0.001314060446780552,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,761.0
22,5,27,1,0,4.0,0.005943536404160475,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,673.0
6,4,27,0,0,4.0,0.0038095238095238095,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1050.0
14,4,27,0,0,4.0,0.00398406374501992,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,1004.0
22,5,27,1,0,6.0,0.006936416184971098,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,865.0
6,4,27,0,1,4.0,0.004140786749482402,0.10709635447710752,0.9694767045454546,0.7222562499999999,0.9522732954545454,3,966.0
14,4,27,0,1,3.0,0.00303951367781155,0.10709635447710752,0.970316384180791,0.7160909604519774,0.958379661016949,3,987.0
22,5,27,1,1,5.0,0.006476683937823834,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,772.0
6,4,27,0,1,4.0,0.005563282336578581,0.060972221195697784,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,719.0
14,4,27,0,1,6.0,0.008995502248875561,0.07809028029441833,0.961474431818182,0.6564625000000001,0.9428977272727272,1,667.0
22,5,27,1,1,5.0,0.008960573476702509,0.10709635447710752,0.9596569832402236,0.6435245810055866,0.9638513966480448,4,558.0
6,4,27,0,1,3.0,0.0035971223021582736,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,834.0
14,4,27,0,1,5.0,0.00484027105517909,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1033.0
22,5,27,1,1,2.0,0.001953125,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,1024.0
6,4,27,0,2,6.0,0.007177033492822967,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,836.0
14,4,27,0,2,4.0,0.0038095238095238095,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1050.0
22,5,27,1,2,2.0,0.0024125452352231603,0.01701388880610466,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,829.0
6,4,27,0,2,2.0,0.0029282576866764276,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,683.0
14,4,27,0,2,2.0,0.0030120481927710845,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,664.0
22,5,27,1,2,6.0,0.00964630225080386,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,622.0
6,4,27,0,2,3.0,0.002857142857142857,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,4,27,0,2,2.0,0.0019047619047619048,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1050.0
22,5,27,1,2,3.0,0.002857142857142857,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,1050.0
6,4,27,0,3,4.0,0.004944375772558714,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,809.0
14,4,27,0,3,5.0,0.00648508430609598,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,771.0
22,5,27,1,3,5.0,0.009107468123861567,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,549.0
6,4,27,0,3,2.0,0.001951219512195122,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1025.0
14,4,27,0,3,3.0,0.0037641154328732747,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,797.0
22,5,27,1,3,2.0,0.00234192037470726,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,854.0
6,4,27,0,3,3.0,0.0033783783783783786,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,888.0
14,4,27,0,3,6.0,0.006666666666666667,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,900.0
22,5,27,1,3,5.0,0.005417118093174431,0.04993055388331413,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,923.0
6,5,27,1,0,4.0,0.0038095238095238095,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1050.0
14,5,27,1,0,6.0,0.005714285714285714,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1050.0
6,5,27,1,0,4.0,0.006493506493506494,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,616.0
22,6,27,1,0,2.0,0.0033783783783783786,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,592.0
6,5,27,1,0,5.0,0.005417118093174431,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,923.0
14,5,27,1,0,6.0,0.006458557588805167,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,929.0
22,6,27,1,0,3.0,0.0036188178528347406,0.10709635447710752,0.9699949438202248,0.7404140449438202,0.9610904494382022,2,829.0
6,5,27,1,1,4.0,0.005563282336578581,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,719.0
14,5,27,1,1,6.0,0.0078125,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,768.0
22,6,27,1,1,4.0,0.0047789725209080045,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,837.0
6,5,27,1,1,3.0,0.0038363171355498722,0.10709635447710752,0.9605514124293784,0.6269536723163842,0.9538604519774012,4,782.0
14,5,27,1,1,5.0,0.008431703204047217,0.10709635447710752,0.961474431818182,0.6564625000000001,0.9428977272727272,4,593.0
22,6,27,1,1,1.0,0.0015408320493066256,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,649.0
6,5,27,1,1,4.0,0.0040650406504065045,0.10709635447710752,0.965764,0.7633297142857142,0.9598091428571428,1,984.0
14,5,27,1,1,4.0,0.0044004400440044,0.08319444209337234,0.961093220338983,0.7580553672316385,0.9796604519774011,1,909.0
22,6,27,1,1,6.0,0.005714285714285714,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1050.0
14,5,27,1,2,5.0,0.004761904761904762,0.011701389215886593,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,1050.0
22,6,27,1,2,5.0,0.004761904761904762,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1050.0
6,5,27,1,2,6.0,0.007853403141361256,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,764.0
14,5,27,1,2,3.0,0.003778337531486146,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,794.0
22,6,27,1,2,6.0,0.00949367088607595,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,632.0
6,5,27,1,2,4.0,0.0038095238095238095,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,1050.0
14,5,27,1,2,5.0,0.004761904761904762,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1050.0
6,5,27,1,3,2.0,0.003236245954692557,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,618.0
14,5,27,1,3,3.0,0.0039011703511053317,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,769.0
22,6,27,1,3,6.0,0.01,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,600.0
6,5,27,1,3,2.0,0.0019047619047619048,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1050.0
14,5,27,1,3,3.0,0.002857142857142857,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1050.0
6,5,27,1,3,2.0,0.0021208907741251328,0.10121528059244156,0.970548275862069,0.7340936781609195,0.969635632183908,1,943.0
14,5,27,1,3,6.0,0.00684931506849315,0.08812499791383743,0.9679265536723164,0.677564406779661,0.9646892655367232,1,876.0
22,6,27,1,3,2.0,0.0026702269692923898,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,749.0
6,6,27,1,0,2.0,0.0019047619047619048,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1050.0
14,6,27,1,0,3.0,0.00298804780876494,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1004.0
22,0,28,0,0,1.0,0.0009523809523809524,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1050.0
6,6,27,1,0,4.0,0.005641748942172073,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,709.0
14,6,27,1,0,5.0,0.006060606060606061,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,825.0
22,0,28,0,0,2.0,0.0030120481927710845,0.04142361134290695,0.960858757062147,0.6334305084745763,0.9482943502824858,1,664.0
6,6,27,1,0,5.0,0.0048216007714561235,0.10709635447710752,0.9711568965517242,0.7715344827586208,0.9542132183908044,2,1037.0
22,0,28,0,0,2.0,0.002600780234070221,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,769.0
6,6,27,1,1,3.0,0.003432494279176201,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,874.0
14,6,27,1,1,2.0,0.002554278416347382,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,783.0
22,0,28,0,1,5.0,0.005035246727089627,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,993.0
6,6,27,1,1,4.0,0.005689900426742532,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,703.0
14,6,27,1,1,6.0,0.007894736842105263,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,760.0
22,0,28,0,1,3.0,0.003592814371257485,0.05881944298744202,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,835.0
6,6,27,1,1,5.0,0.004761904761904762,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1050.0
14,6,27,1,1,5.0,0.005707762557077625,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,876.0
22,0,28,0,1,4.0,0.0038131553860819827,0.10709635447710752,0.95955530726257,0.7858726256983241,0.97316312849162,1,1049.0
6,6,27,1,2,4.0,0.004024144869215292,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,994.0
14,6,27,1,2,3.0,0.0032397408207343412,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,926.0
22,0,28,0,2,3.0,0.0030737704918032786,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,976.0
6,6,27,1,2,2.0,0.0024813895781637717,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,806.0
14,6,27,1,2,5.0,0.006385696040868455,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,783.0
22,0,28,0,2,3.0,0.003667481662591687,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,818.0
6,6,27,1,2,5.0,0.0054466230936819175,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,918.0
14,6,27,1,2,4.0,0.0040941658137154556,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,977.0
6,6,27,1,3,3.0,0.004225352112676056,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,710.0
14,6,27,1,3,2.0,0.0027397260273972603,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,730.0
22,0,28,0,3,7.0,0.011532125205930808,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,607.0
6,6,27,1,3,4.0,0.004119464469618949,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,971.0
14,6,27,1,3,3.0,0.0032751091703056767,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,916.0
22,0,28,0,3,4.0,0.003902439024390244,0.06951388716697693,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,1025.0
6,6,27,1,3,6.0,0.006103763987792472,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,983.0
14,6,27,1,3,3.0,0.004098360655737705,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,732.0
22,0,28,0,3,4.0,0.005847953216374269,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,684.0
6,0,28,0,0,3.0,0.002857142857142857,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1050.0
14,0,28,0,0,4.0,0.004352557127312296,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,919.0
22,1,28,0,0,2.0,0.0025806451612903226,0.09479166567325592,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,775.0
6,0,28,0,0,5.0,0.0055617352614015575,0.041631944477558136,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,899.0
14,0,28,0,0,4.0,0.005277044854881266,0.022673610597848892,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,758.0
22,1,28,0,0,5.0,0.007451564828614009,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,671.0
6,0,28,0,0,5.0,0.004761904761904762,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1050.0
14,0,28,0,0,3.0,0.003218884120171674,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,932.0
22,1,28,0,0,2.0,0.0019047619047619048,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1050.0
6,0,28,0,1,2.0,0.002178649237472767,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,918.0
14,0,28,0,1,5.0,0.005319148936170213,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,940.0
22,1,28,0,1,3.0,0.003115264797507788,0.06086805462837219,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,963.0
6,0,28,0,1,5.0,0.007132667617689016,0.061666667461395264,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,701.0
14,0,28,0,1,3.0,0.004807692307692308,0.04722222313284874,0.961474431818182,0.6564625000000001,0.9428977272727272,1,624.0
22,1,28,0,1,4.0,0.005797101449275362,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,690.0
6,0,28,0,1,2.0,0.0019102196752626551,0.09184027463197708,0.965764,0.7633297142857142,0.9598091428571428,1,1047.0
14,0,28,0,1,5.0,0.005045408678102927,0.10709635447710752,0.961093220338983,0.7580553672316385,0.9796604519774011,1,991.0
22,1,28,0,1,2.0,0.0019047619047619048,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1050.0
6,0,28,0,2,4.0,0.004842615012106538,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,826.0
14,0,28,0,2,6.0,0.006718924972004479,0.10371527820825577,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,893.0
22,1,28,0,2,4.0,0.0038095238095238095,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1050.0
6,0,28,0,2,2.0,0.0023446658851113715,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,853.0
