recorded_hour,day_of_week,week_of_year,is_weekend,line_encoded,total_pass,pass_rate,downtime_rate,availability,performance,quality,downtime_count,efficiency
22,0,26,0,0,6.0,0.009230769230769232,0.07694444805383682,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.7728
6,6,25,1,0,6.0,0.006644518272425249,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.7365
14,6,25,1,0,3.0,0.003051881993896236,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,1.0
22,0,26,0,0,3.0,0.003787878787878788,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.3737
6,6,25,1,1,1.0,0.0011198208286674132,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.5
14,6,25,1,1,5.0,0.005861664712778429,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.4638
22,0,26,0,1,5.0,0.006476683937823834,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.8634
6,6,25,1,1,2.0,0.002844950213371266,0.10709635447710752,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.6674
14,6,25,1,1,4.0,0.0050062578222778474,0.10709635447710752,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.5704
22,0,26,0,1,6.0,0.009104704097116844,0.03204861283302307,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.186
6,6,25,1,1,1.0,0.0009523809523809524,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.153
14,6,25,1,1,6.0,0.005714285714285714,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.3679
22,0,26,0,1,4.0,0.004259850905218318,0.0698263868689537,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.3629
6,6,25,1,2,6.0,0.005714285714285714,0.07062499970197678,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.4171
14,6,25,1,2,5.0,0.0050968399592252805,0.10709635447710752,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.8545
22,0,26,0,2,4.0,0.004149377593360996,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,1.0
6,6,25,1,2,2.0,0.002699055330634278,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.2282
14,6,25,1,2,3.0,0.0035629453681710215,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.6424
6,6,25,1,2,5.0,0.004761904761904762,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.5028
14,6,25,1,2,3.0,0.002973240832507433,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,1.0
6,6,25,1,3,3.0,0.005084745762711864,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.5097
14,6,25,1,3,3.0,0.004155124653739612,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.3257
22,0,26,0,3,5.0,0.0070028011204481795,0.10709635447710752,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.6684
6,6,25,1,3,6.0,0.005714285714285714,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,1.0
14,6,25,1,3,2.0,0.0019880715705765406,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,1.0
22,0,26,0,3,4.0,0.0038095238095238095,0.07145833224058151,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.9285
6,6,25,1,3,5.0,0.0059665871121718375,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.3532
14,6,25,1,3,6.0,0.006134969325153374,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.38
22,0,26,0,3,2.0,0.002352941176470588,0.021805554628372192,0.9663485875706216,0.7424570621468926,0.9622666666666668,1,0.3817
6,0,26,0,0,5.0,0.0049504950495049506,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.5851
14,0,26,0,0,2.0,0.0020100502512562816,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.6271
22,1,26,0,0,7.0,0.006666666666666667,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.7724
6,0,26,0,0,5.0,0.007032348804500703,0.10709635447710752,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,0.709
14,0,26,0,0,3.0,0.004261363636363636,0.10709635447710752,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.7539
22,1,26,0,0,2.0,0.002583979328165375,0.06989583373069763,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.7297
6,0,26,0,0,4.0,0.004429678848283499,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,1.0
14,0,26,0,0,2.0,0.0023781212841854932,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.4675
22,1,26,0,0,6.0,0.0067039106145251395,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.9966
6,0,26,0,1,4.0,0.004571428571428572,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,1.0
14,0,26,0,1,3.0,0.0031982942430703624,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.7149
22,1,26,0,1,5.0,0.005291005291005291,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.381
6,0,26,0,1,5.0,0.007961783439490446,0.025312500074505806,0.9605514124293784,0.6269536723163842,0.9538604519774012,1,0.4376
14,0,26,0,1,5.0,0.005889281507656066,0.024340277537703514,0.961474431818182,0.6564625000000001,0.9428977272727272,1,0.9599
22,1,26,0,1,6.0,0.007614213197969543,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.8011
6,0,26,0,1,2.0,0.0019047619047619048,0.07173611223697662,0.965764,0.7633297142857142,0.9598091428571428,1,0.4598
14,0,26,0,1,2.0,0.0019047619047619048,0.030347222462296486,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.3504
22,1,26,0,1,1.0,0.0009523809523809524,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,0,26,0,2,3.0,0.002932551319648094,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,1.0
14,0,26,0,2,3.0,0.002857142857142857,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,0.7199
22,1,26,0,2,1.0,0.0010449320794148381,0.03291666507720947,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.305
6,0,26,0,2,4.0,0.0045045045045045045,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.9139
14,0,26,0,2,4.0,0.006622516556291391,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.1785
22,1,26,0,2,5.0,0.00591016548463357,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.3556
6,0,26,0,2,4.0,0.0038095238095238095,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.3252
14,0,26,0,2,5.0,0.00547645125958379,0.10709635447710752,0.959408,0.7887599999999999,0.9514285714285714,1,0.432
22,1,26,0,2,5.0,0.005417118093174431,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.4455
6,0,26,0,3,6.0,0.008928571428571428,0.10709635447710752,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.6513
14,0,26,0,3,5.0,0.0066844919786096255,0.10709635447710752,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.6694
22,1,26,0,3,3.0,0.00463678516228748,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.3816
6,0,26,0,3,4.0,0.004250797024442083,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,1,0.6498
14,0,26,0,3,3.0,0.0032017075773745998,0.09444444626569748,0.9601118644067796,0.7691152542372881,0.9529186440677966,1,0.5319
22,1,26,0,3,7.0,0.007462686567164179,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,2,0.6811
6,0,26,0,3,3.0,0.0035335689045936395,0.015590277500450611,0.970548275862069,0.7340936781609195,0.969635632183908,1,0.9844
14,0,26,0,3,3.0,0.004043126684636119,0.03670138865709305,0.9679265536723164,0.677564406779661,0.9646892655367232,1,0.3656
22,1,26,0,3,2.0,0.0023612750885478157,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.3732
6,1,26,0,0,6.0,0.006355932203389831,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.9312
14,1,26,0,0,4.0,0.004223864836325237,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1.0
22,2,26,0,0,3.0,0.002857142857142857,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.9658
6,1,26,0,0,5.0,0.0072992700729927005,0.04010416567325592,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,0.4303
14,1,26,0,0,4.0,0.00522875816993464,0.06100694462656975,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.7417
22,2,26,0,0,3.0,0.005016722408026756,0.03541666641831398,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.6925
6,1,26,0,0,4.0,0.003980099502487562,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.4512
14,1,26,0,0,4.0,0.0041928721174004195,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.905
22,2,26,0,0,5.0,0.005945303210463734,0.012881944887340069,0.9699949438202248,0.7404140449438202,0.9610904494382022,1,0.6354
6,1,26,0,1,4.0,0.004210526315789474,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.8068
14,1,26,0,1,5.0,0.0059031877213695395,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,0.5235
22,2,26,0,1,7.0,0.008383233532934131,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.3297
6,1,26,0,1,6.0,0.009036144578313253,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.916
14,1,26,0,1,6.0,0.006896551724137931,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.9356
22,2,26,0,1,5.0,0.007587253414264037,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.2867
6,1,26,0,1,2.0,0.0019047619047619048,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,1.0
14,1,26,0,1,6.0,0.006211180124223602,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.4334
22,2,26,0,1,8.0,0.007619047619047619,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.8484
6,1,26,0,2,3.0,0.0029615004935834156,0.030173610895872116,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.6452
14,1,26,0,2,5.0,0.005107252298263534,0.04125000163912773,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.7989
22,2,26,0,2,4.0,0.004069175991861648,0.10709635447710752,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.3127
6,1,26,0,2,4.0,0.005641748942172073,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.3348
14,1,26,0,2,6.0,0.008368200836820083,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.4362
22,2,26,0,2,0.0,0.0,0.04236111044883728,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.0
6,1,26,0,2,5.0,0.004761904761904762,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.4648
14,1,26,0,2,3.0,0.003061224489795918,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.2797
22,2,26,0,2,1.0,0.001034126163391934,0.0,0.9592327485380115,0.7542111111111112,0.97113216374269,0,0.7887
6,1,26,0,3,4.0,0.005706134094151213,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.6056
14,1,26,0,3,1.0,0.001272264631043257,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.305
22,2,26,0,3,7.0,0.008206330597889801,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.9516
6,1,26,0,3,4.0,0.0041928721174004195,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,2,0.8614
14,1,26,0,3,2.0,0.002336448598130841,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,2,0.3383
22,2,26,0,3,7.0,0.008760951188986232,0.10709635447710752,0.9582296511627908,0.8025308139534885,0.9455558139534884,2,0.6433
6,1,26,0,3,4.0,0.004119464469618949,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.7475
14,1,26,0,3,3.0,0.0035842293906810036,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.8117
22,2,26,0,3,3.0,0.003171247357293869,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,1.0
6,2,26,0,0,6.0,0.005714285714285714,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,1.0
14,2,26,0,0,3.0,0.0031413612565445027,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,0.5548
22,3,26,0,0,3.0,0.002857142857142857,0.08329860866069794,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.4608
6,2,26,0,0,4.0,0.006134969325153374,0.058541666716337204,0.9579948863636364,0.6420017045454546,0.9496204545454544,1,0.3907
14,2,26,0,0,5.0,0.006896551724137931,0.048124998807907104,0.9595845714285716,0.6536731428571428,0.9767611428571428,1,0.1833
22,3,26,0,0,2.0,0.0025284450063211127,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.8402
6,2,26,0,0,3.0,0.002857142857142857,0.029756944626569748,0.9711568965517242,0.7715344827586208,0.9542132183908044,1,0.6748
14,2,26,0,0,4.0,0.0045351473922902496,0.013055555522441864,0.9698011363636364,0.75509375,0.9680863636363636,1,0.9869
22,3,26,0,0,4.0,0.0038095238095238095,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.4018
6,2,26,0,1,2.0,0.0021482277121374865,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.834
14,2,26,0,1,4.0,0.004140786749482402,0.0,0.970316384180791,0.7160909604519774,0.958379661016949,0,1.0
22,3,26,0,1,4.0,0.005578800557880056,0.0837152749300003,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.9163
6,2,26,0,1,3.0,0.004273504273504274,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.2257
14,2,26,0,1,3.0,0.004316546762589928,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.3234
22,3,26,0,1,3.0,0.0044444444444444444,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.469
6,2,26,0,1,6.0,0.006153846153846154,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.7702
14,2,26,0,1,4.0,0.00425531914893617,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,0.6652
22,3,26,0,1,2.0,0.0019047619047619048,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,1.0
6,2,26,0,2,5.0,0.005112474437627812,0.10709635447710752,0.9684011363636364,0.7713215909090909,0.9683693181818182,1,0.49
14,2,26,0,2,5.0,0.004761904761904762,0.10709635447710752,0.9675180790960451,0.7758463276836158,0.9586621468926554,1,0.4583
22,3,26,0,2,2.0,0.0021253985122210413,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.8547
6,2,26,0,2,3.0,0.003963011889035667,0.07364583015441895,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.526
14,2,26,0,2,6.0,0.008670520231213872,0.06295138597488403,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.5147
22,3,26,0,2,4.0,0.00558659217877095,0.10709635447710752,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.7709
6,2,26,0,2,2.0,0.0019102196752626551,0.0,0.9558448863636364,0.7807528409090909,0.977555681818182,0,0.4621
14,2,26,0,2,6.0,0.007371007371007371,0.0,0.959408,0.7887599999999999,0.9514285714285714,0,0.5158
22,3,26,0,2,6.0,0.006198347107438017,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.5653
6,2,26,0,3,6.0,0.010101010101010102,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.6716
14,2,26,0,3,5.0,0.0076103500761035,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.3066
22,3,26,0,3,4.0,0.005738880918220947,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.2788
6,2,26,0,3,3.0,0.003432494279176201,0.10709635447710752,0.9577932203389832,0.7727412429378532,0.9548954802259888,2,0.4035
14,2,26,0,3,4.0,0.004878048780487805,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,2,0.8282
22,3,26,0,3,1.0,0.0009523809523809524,0.10649305582046509,0.9582296511627908,0.8025308139534885,0.9455558139534884,2,0.7273
6,2,26,0,3,3.0,0.0035587188612099642,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.7343
14,2,26,0,3,4.0,0.0047789725209080045,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.3386
22,3,26,0,3,3.0,0.0033783783783783786,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.5609
6,3,26,0,0,2.0,0.0019047619047619048,0.10709635447710752,0.9714869318181818,0.7811892045454545,0.9603221590909092,1,0.7645
14,3,26,0,0,5.0,0.006313131313131313,0.10709635447710752,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.4265
22,4,26,0,0,4.0,0.0038095238095238095,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,0.7429
6,3,26,0,0,2.0,0.002962962962962963,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.6642
14,3,26,0,0,2.0,0.00273224043715847,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.8743
22,4,26,0,0,4.0,0.005405405405405406,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.9101
6,3,26,0,0,6.0,0.007471980074719801,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.6463
14,3,26,0,0,2.0,0.002280501710376283,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.5082
22,4,26,0,0,3.0,0.0028653295128939827,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,1.0
6,3,26,0,1,3.0,0.0037128712871287127,0.09343750029802322,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.4444
14,3,26,0,1,4.0,0.004592422502870264,0.041875001043081284,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.9581
22,4,26,0,1,5.0,0.0056753688989784334,0.03951388970017433,0.9707780898876404,0.6486887640449438,0.9695876404494382,1,0.9605
6,3,26,0,1,4.0,0.005722460658082976,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.8471
14,3,26,0,1,3.0,0.0033707865168539327,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.8149
22,4,26,0,1,4.0,0.005797101449275362,0.0,0.9596569832402236,0.6435245810055866,0.9638513966480448,0,0.944
6,3,26,0,1,3.0,0.002857142857142857,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.75
14,3,26,0,1,6.0,0.005893909626719057,0.0,0.961093220338983,0.7580553672316385,0.9796604519774011,0,1.0
22,4,26,0,1,2.0,0.0019047619047619048,0.025416666641831398,0.95955530726257,0.7858726256983241,0.97316312849162,1,0.5436
6,3,26,0,2,4.0,0.0038095238095238095,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.8
14,3,26,0,2,6.0,0.005865102639296188,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1.0
22,4,26,0,2,2.0,0.0022522522522522522,0.0,0.9660954545454546,0.7738732954545454,0.9695846590909092,0,0.5334
6,3,26,0,2,3.0,0.00482315112540193,0.10709635447710752,0.9734926553672316,0.6269056497175142,0.955367231638418,1,0.4346
14,3,26,0,2,5.0,0.006289308176100629,0.10486111044883728,0.9717162921348316,0.6548410112359551,0.9551494382022472,1,0.8951
22,4,26,0,2,4.0,0.005161290322580645,0.0,0.9691514450867053,0.6074329479768786,0.9537063583815028,0,0.3679
6,3,26,0,2,6.0,0.005714285714285714,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.4145
14,3,26,0,2,6.0,0.006423982869379015,0.10709635447710752,0.959408,0.7887599999999999,0.9514285714285714,1,0.4732
22,4,26,0,2,2.0,0.0019047619047619048,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.6216
6,3,26,0,3,5.0,0.006830601092896175,0.0,0.97625197740113,0.6071683615819209,0.9534841807909604,0,0.8995
14,3,26,0,3,4.0,0.006211180124223602,0.0,0.9750948863636364,0.5983465909090909,0.9623090909090908,0,0.6039
22,4,26,0,3,4.0,0.005738880918220947,0.015277777798473835,0.9761469273743016,0.5908648044692737,0.9510592178770948,1,0.8165
6,3,26,0,3,5.0,0.005636978579481398,0.08093749731779099,0.9577932203389832,0.7727412429378532,0.9548954802259888,2,0.5205
14,3,26,0,3,5.0,0.005050505050505051,0.10709635447710752,0.9601118644067796,0.7691152542372881,0.9529186440677966,2,0.6407
22,4,26,0,3,4.0,0.0039100684261974585,0.0,0.9582296511627908,0.8025308139534885,0.9455558139534884,0,0.5648
6,3,26,0,3,3.0,0.003947368421052632,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,0.8729
14,3,26,0,3,5.0,0.006756756756756757,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.5807
22,4,26,0,3,4.0,0.004008016032064128,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,1.0
6,4,26,0,0,2.0,0.0021164021164021165,0.0,0.9714869318181818,0.7811892045454545,0.9603221590909092,0,0.2687
14,4,26,0,0,3.0,0.0031120331950207467,0.0,0.9732103448275864,0.7720936781609196,0.9673367816091952,0,1.0
22,5,26,1,0,5.0,0.0055309734513274336,0.050208333879709244,0.9726114285714286,0.7704497142857143,0.9543937142857144,1,0.3402
6,4,26,0,0,5.0,0.006858710562414266,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.79
14,4,26,0,0,2.0,0.002531645569620253,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.8067
22,5,26,1,0,1.0,0.00145985401459854,0.0,0.960858757062147,0.6334305084745763,0.9482943502824858,0,0.2122
6,4,26,0,0,2.0,0.0019047619047619048,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.6511
14,4,26,0,0,2.0,0.0020512820512820513,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,1.0
22,5,26,1,0,5.0,0.005411255411255411,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.6887
6,4,26,0,1,4.0,0.004656577415599534,0.06725694239139557,0.9694767045454546,0.7222562499999999,0.9522732954545454,1,0.4378
14,4,26,0,1,4.0,0.0045871559633027525,0.09375,0.970316384180791,0.7160909604519774,0.958379661016949,1,0.6876
22,5,26,1,1,3.0,0.0032967032967032967,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.4515
6,4,26,0,1,4.0,0.005208333333333333,0.0,0.9605514124293784,0.6269536723163842,0.9538604519774012,0,0.6394
14,4,26,0,1,1.0,0.0014577259475218659,0.0,0.961474431818182,0.6564625000000001,0.9428977272727272,0,0.4216
22,5,26,1,1,3.0,0.004497751124437781,0.10709635447710752,0.9596569832402236,0.6435245810055866,0.9638513966480448,3,0.3895
6,4,26,0,1,4.0,0.003913894324853229,0.0416666679084301,0.965764,0.7633297142857142,0.9598091428571428,1,0.7035
14,4,26,0,1,5.0,0.004761904761904762,0.028784722089767456,0.961093220338983,0.7580553672316385,0.9796604519774011,1,0.9712
22,5,26,1,1,4.0,0.004310344827586207,0.0,0.95955530726257,0.7858726256983241,0.97316312849162,0,0.6003
6,4,26,0,2,4.0,0.004581901489117984,0.0,0.9684011363636364,0.7713215909090909,0.9683693181818182,0,0.8527
14,4,26,0,2,5.0,0.004807692307692308,0.0,0.9675180790960451,0.7758463276836158,0.9586621468926554,0,1.0
22,5,26,1,2,3.0,0.002857142857142857,0.05763888731598854,0.9660954545454546,0.7738732954545454,0.9695846590909092,1,0.4485
6,4,26,0,2,5.0,0.007204610951008645,0.0,0.9734926553672316,0.6269056497175142,0.955367231638418,0,0.4933
14,4,26,0,2,6.0,0.00749063670411985,0.0,0.9717162921348316,0.6548410112359551,0.9551494382022472,0,0.378
22,5,26,1,2,5.0,0.006060606060606061,0.020243056118488312,0.9691514450867053,0.6074329479768786,0.9537063583815028,1,0.2698
6,4,26,0,2,5.0,0.0053705692803437165,0.10709635447710752,0.9558448863636364,0.7807528409090909,0.977555681818182,1,0.4881
14,4,26,0,2,4.0,0.0041753653444676405,0.07993055880069733,0.959408,0.7887599999999999,0.9514285714285714,1,0.9201
22,5,26,1,2,2.0,0.0019047619047619048,0.10709635447710752,0.9592327485380115,0.7542111111111112,0.97113216374269,1,0.5385
6,4,26,0,3,4.0,0.004819277108433735,0.013159722089767456,0.97625197740113,0.6071683615819209,0.9534841807909604,1,0.3076
14,4,26,0,3,4.0,0.005641748942172073,0.020555555820465088,0.9750948863636364,0.5983465909090909,0.9623090909090908,1,0.4401
22,5,26,1,3,1.0,0.0015313935681470138,0.0,0.9761469273743016,0.5908648044692737,0.9510592178770948,0,0.3381
6,4,26,0,3,2.0,0.002336448598130841,0.0,0.9577932203389832,0.7727412429378532,0.9548954802259888,0,0.4536
14,4,26,0,3,3.0,0.003188097768331562,0.0,0.9601118644067796,0.7691152542372881,0.9529186440677966,0,0.9452
22,5,26,1,3,7.0,0.008111239860950173,0.03479166701436043,0.9582296511627908,0.8025308139534885,0.9455558139534884,1,0.6841
6,4,26,0,3,3.0,0.003232758620689655,0.0,0.970548275862069,0.7340936781609195,0.969635632183908,0,1.0
14,4,26,0,3,5.0,0.005701254275940707,0.0,0.9679265536723164,0.677564406779661,0.9646892655367232,0,0.9306
22,5,26,1,3,2.0,0.002103049421661409,0.0,0.9663485875706216,0.7424570621468926,0.9622666666666668,0,0.465
14,5,26,1,0,3.0,0.003033367037411527,0.05746527761220932,0.9732103448275864,0.7720936781609196,0.9673367816091952,1,0.5655
22,6,26,1,0,3.0,0.002857142857142857,0.0,0.9726114285714286,0.7704497142857143,0.9543937142857144,0,1.0
6,5,26,1,0,4.0,0.006600660066006601,0.0,0.9579948863636364,0.6420017045454546,0.9496204545454544,0,0.4608
14,5,26,1,0,3.0,0.004477611940298508,0.0,0.9595845714285716,0.6536731428571428,0.9767611428571428,0,0.1933
22,6,26,1,0,3.0,0.0037313432835820895,0.10709635447710752,0.960858757062147,0.6334305084745763,0.9482943502824858,1,0.3411
6,5,26,1,0,6.0,0.005714285714285714,0.0,0.9711568965517242,0.7715344827586208,0.9542132183908044,0,0.4025
14,5,26,1,0,5.0,0.0057405281285878304,0.0,0.9698011363636364,0.75509375,0.9680863636363636,0,0.7159
22,6,26,1,0,2.0,0.0022988505747126436,0.0,0.9699949438202248,0.7404140449438202,0.9610904494382022,0,0.4081
6,5,26,1,1,2.0,0.0022624434389140274,0.0,0.9694767045454546,0.7222562499999999,0.9522732954545454,0,0.7385
22,6,26,1,1,1.0,0.0013003901170351106,0.0,0.9707780898876404,0.6486887640449438,0.9695876404494382,0,0.5551
6,5,26,1,1,4.0,0.005194805194805195,0.10709635447710752,0.9605514124293784,0.6269536723163842,0.9538604519774012,3,0.289
14,5,26,1,1,2.0,0.0026041666666666665,0.10709635447710752,0.961474431818182,0.6564625000000001,0.9428977272727272,3,0.2733
22,6,26,1,1,3.0,0.005110732538330494,0.10479166358709335,0.9596569832402236,0.6435245810055866,0.9638513966480448,1,0.5381
6,5,26,1,1,2.0,0.0022727272727272726,0.0,0.965764,0.7633297142857142,0.9598091428571428,0,0.3697
